Start time UTC,consumption,hour,dayofweek,month,dayofyear,is_weekend,quarter,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,rolling_mean_24,rolling_std_24,rolling_mean_168
2021-11-28 03:00:00,10825,3,6,11,332,1,4,10729.0,10756.0,10849.0,11009.0,11303.0,11636.0,11728.0,11586.0,12070.0,12442.0,12508.0,12530.0,12377.0,12001.0,11707.0,11717.0,11751.0,11760.0,11749.0,11581.0,11522.0,11214.0,11049.0,10778.0,11599.958333333334,552.8388773189988,11057.708333333334
2021-11-28 04:00:00,10972,4,6,11,332,1,4,10825.0,10729.0,10756.0,10849.0,11009.0,11303.0,11636.0,11728.0,11586.0,12070.0,12442.0,12508.0,12530.0,12377.0,12001.0,11707.0,11717.0,11751.0,11760.0,11749.0,11581.0,11522.0,11214.0,11049.0,11596.75,556.3873572470138,11067.416666666666
2021-11-28 05:00:00,11070,5,6,11,332,1,4,10972.0,10825.0,10729.0,10756.0,10849.0,11009.0,11303.0,11636.0,11728.0,11586.0,12070.0,12442.0,12508.0,12530.0,12377.0,12001.0,11707.0,11717.0,11751.0,11760.0,11749.0,11581.0,11522.0,11214.0,11590.75,561.4477597751102,11077.297619047618
2021-11-28 06:00:00,11315,6,6,11,332,1,4,11070.0,10972.0,10825.0,10729.0,10756.0,10849.0,11009.0,11303.0,11636.0,11728.0,11586.0,12070.0,12442.0,12508.0,12530.0,12377.0,12001.0,11707.0,11717.0,11751.0,11760.0,11749.0,11581.0,11522.0,11582.125,564.1333724895994,11087.845238095239
2021-11-28 07:00:00,11448,7,6,11,332,1,4,11315.0,11070.0,10972.0,10825.0,10729.0,10756.0,10849.0,11009.0,11303.0,11636.0,11728.0,11586.0,12070.0,12442.0,12508.0,12530.0,12377.0,12001.0,11707.0,11717.0,11751.0,11760.0,11749.0,11581.0,11576.583333333334,564.7977642419636,11097.952380952382
2021-11-28 08:00:00,11716,8,6,11,332,1,4,11448.0,11315.0,11070.0,10972.0,10825.0,10729.0,10756.0,10849.0,11009.0,11303.0,11636.0,11728.0,11586.0,12070.0,12442.0,12508.0,12530.0,12377.0,12001.0,11707.0,11717.0,11751.0,11760.0,11749.0,11575.208333333334,564.3997950240196,11108.154761904761
2021-11-28 09:00:00,11834,9,6,11,332,1,4,11716.0,11448.0,11315.0,11070.0,10972.0,10825.0,10729.0,10756.0,10849.0,11009.0,11303.0,11636.0,11728.0,11586.0,12070.0,12442.0,12508.0,12530.0,12377.0,12001.0,11707.0,11717.0,11751.0,11760.0,11578.291666666666,565.6539485345443,11118.666666666666
2021-11-28 10:00:00,11792,10,6,11,332,1,4,11834.0,11716.0,11448.0,11315.0,11070.0,10972.0,10825.0,10729.0,10756.0,10849.0,11009.0,11303.0,11636.0,11728.0,11586.0,12070.0,12442.0,12508.0,12530.0,12377.0,12001.0,11707.0,11717.0,11751.0,11580.0,566.2598113172176,11128.267857142857
2021-11-28 11:00:00,11775,11,6,11,332,1,4,11792.0,11834.0,11716.0,11448.0,11315.0,11070.0,10972.0,10825.0,10729.0,10756.0,10849.0,11009.0,11303.0,11636.0,11728.0,11586.0,12070.0,12442.0,12508.0,12530.0,12377.0,12001.0,11707.0,11717.0,11582.416666666666,566.9932072797847,11137.94642857143
2021-11-28 12:00:00,11748,12,6,11,332,1,4,11775.0,11792.0,11834.0,11716.0,11448.0,11315.0,11070.0,10972.0,10825.0,10729.0,10756.0,10849.0,11009.0,11303.0,11636.0,11728.0,11586.0,12070.0,12442.0,12508.0,12530.0,12377.0,12001.0,11707.0,11584.125,567.4464780353741,11147.315476190477
2021-11-28 13:00:00,11948,13,6,11,332,1,4,11748.0,11775.0,11792.0,11834.0,11716.0,11448.0,11315.0,11070.0,10972.0,10825.0,10729.0,10756.0,10849.0,11009.0,11303.0,11636.0,11728.0,11586.0,12070.0,12442.0,12508.0,12530.0,12377.0,12001.0,11581.916666666666,565.8544840340286,11156.791666666666
2021-11-28 14:00:00,12244,14,6,11,332,1,4,11948.0,11748.0,11775.0,11792.0,11834.0,11716.0,11448.0,11315.0,11070.0,10972.0,10825.0,10729.0,10756.0,10849.0,11009.0,11303.0,11636.0,11728.0,11586.0,12070.0,12442.0,12508.0,12530.0,12377.0,11576.375,558.3305715916692,11166.142857142857
2021-11-28 15:00:00,12247,15,6,11,332,1,4,12244.0,11948.0,11748.0,11775.0,11792.0,11834.0,11716.0,11448.0,11315.0,11070.0,10972.0,10825.0,10729.0,10756.0,10849.0,11009.0,11303.0,11636.0,11728.0,11586.0,12070.0,12442.0,12508.0,12530.0,11564.583333333334,540.0024087439256,11174.660714285714
2021-11-28 16:00:00,12352,16,6,11,332,1,4,12247.0,12244.0,11948.0,11748.0,11775.0,11792.0,11834.0,11716.0,11448.0,11315.0,11070.0,10972.0,10825.0,10729.0,10756.0,10849.0,11009.0,11303.0,11636.0,11728.0,11586.0,12070.0,12442.0,12508.0,11558.083333333334,528.9791576946375,11183.309523809523
2021-11-28 17:00:00,12345,17,6,11,332,1,4,12352.0,12247.0,12244.0,11948.0,11748.0,11775.0,11792.0,11834.0,11716.0,11448.0,11315.0,11070.0,10972.0,10825.0,10729.0,10756.0,10849.0,11009.0,11303.0,11636.0,11728.0,11586.0,12070.0,12442.0,11554.041666666666,522.2598453016069,11191.458333333334
2021-11-28 18:00:00,12089,18,6,11,332,1,4,12345.0,12352.0,12247.0,12244.0,11948.0,11748.0,11775.0,11792.0,11834.0,11716.0,11448.0,11315.0,11070.0,10972.0,10825.0,10729.0,10756.0,10849.0,11009.0,11303.0,11636.0,11728.0,11586.0,12070.0,11554.833333333334,523.089706054015,11199.297619047618
2021-11-28 19:00:00,11691,19,6,11,332,1,4,12089.0,12345.0,12352.0,12247.0,12244.0,11948.0,11748.0,11775.0,11792.0,11834.0,11716.0,11448.0,11315.0,11070.0,10972.0,10825.0,10729.0,10756.0,10849.0,11009.0,11303.0,11636.0,11728.0,11586.0,11559.208333333334,523.8003253121054,11207.035714285714
2021-11-28 20:00:00,11931,20,6,11,332,1,4,11691.0,12089.0,12345.0,12352.0,12247.0,12244.0,11948.0,11748.0,11775.0,11792.0,11834.0,11716.0,11448.0,11315.0,11070.0,10972.0,10825.0,10729.0,10756.0,10849.0,11009.0,11303.0,11636.0,11728.0,11567.666666666666,528.2644814094614,11214.672619047618
2021-11-28 21:00:00,11848,21,6,11,332,1,4,11931.0,11691.0,12089.0,12345.0,12352.0,12247.0,12244.0,11948.0,11748.0,11775.0,11792.0,11834.0,11716.0,11448.0,11315.0,11070.0,10972.0,10825.0,10729.0,10756.0,10849.0,11009.0,11303.0,11636.0,11576.5,531.220988977659,11222.125
2021-11-28 22:00:00,11510,22,6,11,332,1,4,11848.0,11931.0,11691.0,12089.0,12345.0,12352.0,12247.0,12244.0,11948.0,11748.0,11775.0,11792.0,11834.0,11716.0,11448.0,11315.0,11070.0,10972.0,10825.0,10729.0,10756.0,10849.0,11009.0,11303.0,11585.125,528.2595139989461,11229.392857142857
2021-11-28 23:00:00,11250,23,6,11,332,1,4,11510.0,11848.0,11931.0,11691.0,12089.0,12345.0,12352.0,12247.0,12244.0,11948.0,11748.0,11775.0,11792.0,11834.0,11716.0,11448.0,11315.0,11070.0,10972.0,10825.0,10729.0,10756.0,10849.0,11009.0,11595.166666666666,519.041982608453,11236.755952380952
2021-11-29 00:00:00,11067,0,0,11,333,0,4,11250.0,11510.0,11848.0,11931.0,11691.0,12089.0,12345.0,12352.0,12247.0,12244.0,11948.0,11748.0,11775.0,11792.0,11834.0,11716.0,11448.0,11315.0,11070.0,10972.0,10825.0,10729.0,10756.0,10849.0,11604.25,507.1883493724002,11243.940476190477
2021-11-29 01:00:00,11036,1,0,11,333,0,4,11067.0,11250.0,11510.0,11848.0,11931.0,11691.0,12089.0,12345.0,12352.0,12247.0,12244.0,11948.0,11748.0,11775.0,11792.0,11834.0,11716.0,11448.0,11315.0,11070.0,10972.0,10825.0,10729.0,10756.0,11615.916666666666,489.7485527569291,11251.327380952382
2021-11-29 02:00:00,11150,2,0,11,333,0,4,11036.0,11067.0,11250.0,11510.0,11848.0,11931.0,11691.0,12089.0,12345.0,12352.0,12247.0,12244.0,11948.0,11748.0,11775.0,11792.0,11834.0,11716.0,11448.0,11315.0,11070.0,10972.0,10825.0,10729.0,11633.458333333334,463.4326534409654,11258.517857142857
2021-11-29 03:00:00,11498,3,0,11,333,0,4,11150.0,11036.0,11067.0,11250.0,11510.0,11848.0,11931.0,11691.0,12089.0,12345.0,12352.0,12247.0,12244.0,11948.0,11748.0,11775.0,11792.0,11834.0,11716.0,11448.0,11315.0,11070.0,10972.0,10825.0,11661.5,431.6589837601477,11265.410714285714
2021-11-29 04:00:00,12202,4,0,11,333,0,4,11498.0,11150.0,11036.0,11067.0,11250.0,11510.0,11848.0,11931.0,11691.0,12089.0,12345.0,12352.0,12247.0,12244.0,11948.0,11748.0,11775.0,11792.0,11834.0,11716.0,11448.0,11315.0,11070.0,10972.0,11712.75,419.07094449713054,11271.636904761905
2021-11-29 05:00:00,12646,5,0,11,333,0,4,12202.0,11498.0,11150.0,11036.0,11067.0,11250.0,11510.0,11848.0,11931.0,11691.0,12089.0,12345.0,12352.0,12247.0,12244.0,11948.0,11748.0,11775.0,11792.0,11834.0,11716.0,11448.0,11315.0,11070.0,11778.416666666666,437.0657016241551,11277.630952380952
2021-11-29 06:00:00,12836,6,0,11,333,0,4,12646.0,12202.0,11498.0,11150.0,11036.0,11067.0,11250.0,11510.0,11848.0,11931.0,11691.0,12089.0,12345.0,12352.0,12247.0,12244.0,11948.0,11748.0,11775.0,11792.0,11834.0,11716.0,11448.0,11315.0,11841.791666666666,475.5290855792862,11284.154761904761
2021-11-29 07:00:00,12768,7,0,11,333,0,4,12836.0,12646.0,12202.0,11498.0,11150.0,11036.0,11067.0,11250.0,11510.0,11848.0,11931.0,11691.0,12089.0,12345.0,12352.0,12247.0,12244.0,11948.0,11748.0,11775.0,11792.0,11834.0,11716.0,11448.0,11896.791666666666,503.5151203779958,11290.160714285714
2021-11-29 08:00:00,12701,8,0,11,333,0,4,12768.0,12836.0,12646.0,12202.0,11498.0,11150.0,11036.0,11067.0,11250.0,11510.0,11848.0,11931.0,11691.0,12089.0,12345.0,12352.0,12247.0,12244.0,11948.0,11748.0,11775.0,11792.0,11834.0,11716.0,11937.833333333334,527.7009748338305,11295.779761904761
2021-11-29 09:00:00,12676,9,0,11,333,0,4,12701.0,12768.0,12836.0,12646.0,12202.0,11498.0,11150.0,11036.0,11067.0,11250.0,11510.0,11848.0,11931.0,11691.0,12089.0,12345.0,12352.0,12247.0,12244.0,11948.0,11748.0,11775.0,11792.0,11834.0,11972.916666666666,548.093130508076,11301.529761904761
2021-11-29 10:00:00,12733,10,0,11,333,0,4,12676.0,12701.0,12768.0,12836.0,12646.0,12202.0,11498.0,11150.0,11036.0,11067.0,11250.0,11510.0,11848.0,11931.0,11691.0,12089.0,12345.0,12352.0,12247.0,12244.0,11948.0,11748.0,11775.0,11792.0,12012.125,567.8885616723246,11307.952380952382
2021-11-29 11:00:00,12701,11,0,11,333,0,4,12733.0,12676.0,12701.0,12768.0,12836.0,12646.0,12202.0,11498.0,11150.0,11036.0,11067.0,11250.0,11510.0,11848.0,11931.0,11691.0,12089.0,12345.0,12352.0,12247.0,12244.0,11948.0,11748.0,11775.0,12050.708333333334,582.3502964313033,11314.595238095239
2021-11-29 12:00:00,12631,12,0,11,333,0,4,12701.0,12733.0,12676.0,12701.0,12768.0,12836.0,12646.0,12202.0,11498.0,11150.0,11036.0,11067.0,11250.0,11510.0,11848.0,11931.0,11691.0,12089.0,12345.0,12352.0,12247.0,12244.0,11948.0,11748.0,12087.5,590.2339992859186,11321.0
2021-11-29 13:00:00,12812,13,0,11,333,0,4,12631.0,12701.0,12733.0,12676.0,12701.0,12768.0,12836.0,12646.0,12202.0,11498.0,11150.0,11036.0,11067.0,11250.0,11510.0,11848.0,11931.0,11691.0,12089.0,12345.0,12352.0,12247.0,12244.0,11948.0,12123.5,607.4532724917024,11327.672619047618
2021-11-29 14:00:00,12821,14,0,11,333,0,4,12812.0,12631.0,12701.0,12733.0,12676.0,12701.0,12768.0,12836.0,12646.0,12202.0,11498.0,11150.0,11036.0,11067.0,11250.0,11510.0,11848.0,11931.0,11691.0,12089.0,12345.0,12352.0,12247.0,12244.0,12147.541666666666,623.6324850817875,11333.190476190477
2021-11-29 15:00:00,12717,15,0,11,333,0,4,12821.0,12812.0,12631.0,12701.0,12733.0,12676.0,12701.0,12768.0,12836.0,12646.0,12202.0,11498.0,11150.0,11036.0,11067.0,11250.0,11510.0,11848.0,11931.0,11691.0,12089.0,12345.0,12352.0,12247.0,12167.125,634.1817262871374,11337.583333333334
2021-11-29 16:00:00,12629,16,0,11,333,0,4,12717.0,12821.0,12812.0,12631.0,12701.0,12733.0,12676.0,12701.0,12768.0,12836.0,12646.0,12202.0,11498.0,11150.0,11036.0,11067.0,11250.0,11510.0,11848.0,11931.0,11691.0,12089.0,12345.0,12352.0,12178.666666666666,640.184801217709,11341.77380952381
2021-11-29 17:00:00,12636,17,0,11,333,0,4,12629.0,12717.0,12821.0,12812.0,12631.0,12701.0,12733.0,12676.0,12701.0,12768.0,12836.0,12646.0,12202.0,11498.0,11150.0,11036.0,11067.0,11250.0,11510.0,11848.0,11931.0,11691.0,12089.0,12345.0,12190.791666666666,646.1995908633011,11346.107142857143
2021-11-29 18:00:00,12391,18,0,11,333,0,4,12636.0,12629.0,12717.0,12821.0,12812.0,12631.0,12701.0,12733.0,12676.0,12701.0,12768.0,12836.0,12646.0,12202.0,11498.0,11150.0,11036.0,11067.0,11250.0,11510.0,11848.0,11931.0,11691.0,12089.0,12203.375,647.0710472717859,11350.470238095239
2021-11-29 19:00:00,12021,19,0,11,333,0,4,12391.0,12636.0,12629.0,12717.0,12821.0,12812.0,12631.0,12701.0,12733.0,12676.0,12701.0,12768.0,12836.0,12646.0,12202.0,11498.0,11150.0,11036.0,11067.0,11250.0,11510.0,11848.0,11931.0,11691.0,12217.125,639.1678225902788,11355.172619047618
2021-11-29 20:00:00,12255,20,0,11,333,0,4,12021.0,12391.0,12636.0,12629.0,12717.0,12821.0,12812.0,12631.0,12701.0,12733.0,12676.0,12701.0,12768.0,12836.0,12646.0,12202.0,11498.0,11150.0,11036.0,11067.0,11250.0,11510.0,11848.0,11931.0,12230.625,636.2768615667505,11361.119047619048
2021-11-29 21:00:00,12071,21,0,11,333,0,4,12255.0,12021.0,12391.0,12636.0,12629.0,12717.0,12821.0,12812.0,12631.0,12701.0,12733.0,12676.0,12701.0,12768.0,12836.0,12646.0,12202.0,11498.0,11150.0,11036.0,11067.0,11250.0,11510.0,11848.0,12239.916666666666,632.060668295231,11367.559523809523
2021-11-29 22:00:00,11746,22,0,11,333,0,4,12071.0,12255.0,12021.0,12391.0,12636.0,12629.0,12717.0,12821.0,12812.0,12631.0,12701.0,12733.0,12676.0,12701.0,12768.0,12836.0,12646.0,12202.0,11498.0,11150.0,11036.0,11067.0,11250.0,11510.0,12249.75,621.9663943109721,11374.833333333334
2021-11-29 23:00:00,11528,23,0,11,333,0,4,11746.0,12071.0,12255.0,12021.0,12391.0,12636.0,12629.0,12717.0,12821.0,12812.0,12631.0,12701.0,12733.0,12676.0,12701.0,12768.0,12836.0,12646.0,12202.0,11498.0,11150.0,11036.0,11067.0,11250.0,12261.333333333334,604.8921331556907,11382.75
2021-11-30 00:00:00,11361,0,1,11,334,0,4,11528.0,11746.0,12071.0,12255.0,12021.0,12391.0,12636.0,12629.0,12717.0,12821.0,12812.0,12631.0,12701.0,12733.0,12676.0,12701.0,12768.0,12836.0,12646.0,12202.0,11498.0,11150.0,11036.0,11067.0,12273.583333333334,582.204947977338,11390.297619047618
2021-11-30 01:00:00,11302,1,1,11,334,0,4,11361.0,11528.0,11746.0,12071.0,12255.0,12021.0,12391.0,12636.0,12629.0,12717.0,12821.0,12812.0,12631.0,12701.0,12733.0,12676.0,12701.0,12768.0,12836.0,12646.0,12202.0,11498.0,11150.0,11036.0,12284.666666666666,559.7186146058142,11398.25
2021-11-30 02:00:00,11405,2,1,11,334,0,4,11302.0,11361.0,11528.0,11746.0,12071.0,12255.0,12021.0,12391.0,12636.0,12629.0,12717.0,12821.0,12812.0,12631.0,12701.0,12733.0,12676.0,12701.0,12768.0,12836.0,12646.0,12202.0,11498.0,11150.0,12295.291666666666,539.2905548368641,11406.357142857143
2021-11-30 03:00:00,11824,3,1,11,334,0,4,11405.0,11302.0,11361.0,11528.0,11746.0,12071.0,12255.0,12021.0,12391.0,12636.0,12629.0,12717.0,12821.0,12812.0,12631.0,12701.0,12733.0,12676.0,12701.0,12768.0,12836.0,12646.0,12202.0,11498.0,12308.875,522.1694970942615,11415.10119047619
2021-11-30 04:00:00,12581,4,1,11,334,0,4,11824.0,11405.0,11302.0,11361.0,11528.0,11746.0,12071.0,12255.0,12021.0,12391.0,12636.0,12629.0,12717.0,12821.0,12812.0,12631.0,12701.0,12733.0,12676.0,12701.0,12768.0,12836.0,12646.0,12202.0,12324.666666666666,524.5224467088821,11423.214285714286
2021-11-30 05:00:00,12854,5,1,11,334,0,4,12581.0,11824.0,11405.0,11302.0,11361.0,11528.0,11746.0,12071.0,12255.0,12021.0,12391.0,12636.0,12629.0,12717.0,12821.0,12812.0,12631.0,12701.0,12733.0,12676.0,12701.0,12768.0,12836.0,12646.0,12333.333333333334,531.7315166483221,11430.142857142857
2021-11-30 06:00:00,13083,6,1,11,334,0,4,12854.0,12581.0,11824.0,11405.0,11302.0,11361.0,11528.0,11746.0,12071.0,12255.0,12021.0,12391.0,12636.0,12629.0,12717.0,12821.0,12812.0,12631.0,12701.0,12733.0,12676.0,12701.0,12768.0,12836.0,12343.625,544.1294453169149,11438.369047619048
2021-11-30 07:00:00,13057,7,1,11,334,0,4,13083.0,12854.0,12581.0,11824.0,11405.0,11302.0,11361.0,11528.0,11746.0,12071.0,12255.0,12021.0,12391.0,12636.0,12629.0,12717.0,12821.0,12812.0,12631.0,12701.0,12733.0,12676.0,12701.0,12768.0,12355.666666666666,556.9754242230357,11447.166666666666
2021-11-30 08:00:00,13046,8,1,11,334,0,4,13057.0,13083.0,12854.0,12581.0,11824.0,11405.0,11302.0,11361.0,11528.0,11746.0,12071.0,12255.0,12021.0,12391.0,12636.0,12629.0,12717.0,12821.0,12812.0,12631.0,12701.0,12733.0,12676.0,12701.0,12370.041666666666,570.5620020544932,11455.660714285714
2021-11-30 09:00:00,13037,9,1,11,334,0,4,13046.0,13057.0,13083.0,12854.0,12581.0,11824.0,11405.0,11302.0,11361.0,11528.0,11746.0,12071.0,12255.0,12021.0,12391.0,12636.0,12629.0,12717.0,12821.0,12812.0,12631.0,12701.0,12733.0,12676.0,12385.083333333334,583.5884431810824,11464.434523809523
2021-11-30 10:00:00,13107,10,1,11,334,0,4,13037.0,13046.0,13057.0,13083.0,12854.0,12581.0,11824.0,11405.0,11302.0,11361.0,11528.0,11746.0,12071.0,12255.0,12021.0,12391.0,12636.0,12629.0,12717.0,12821.0,12812.0,12631.0,12701.0,12733.0,12400.666666666666,598.0957220660008,11473.809523809523
2021-11-30 11:00:00,12960,11,1,11,334,0,4,13107.0,13037.0,13046.0,13057.0,13083.0,12854.0,12581.0,11824.0,11405.0,11302.0,11361.0,11528.0,11746.0,12071.0,12255.0,12021.0,12391.0,12636.0,12629.0,12717.0,12821.0,12812.0,12631.0,12701.0,12411.458333333334,606.0342922688662,11482.60119047619
2021-11-30 12:00:00,12895,12,1,11,334,0,4,12960.0,13107.0,13037.0,13046.0,13057.0,13083.0,12854.0,12581.0,11824.0,11405.0,11302.0,11361.0,11528.0,11746.0,12071.0,12255.0,12021.0,12391.0,12636.0,12629.0,12717.0,12821.0,12812.0,12631.0,12422.458333333334,612.5532437668619,11490.690476190477
2021-11-30 13:00:00,13073,13,1,11,334,0,4,12895.0,12960.0,13107.0,13037.0,13046.0,13057.0,13083.0,12854.0,12581.0,11824.0,11405.0,11302.0,11361.0,11528.0,11746.0,12071.0,12255.0,12021.0,12391.0,12636.0,12629.0,12717.0,12821.0,12812.0,12433.333333333334,622.0134673969835,11498.815476190477
2021-11-30 14:00:00,13144,14,1,11,334,0,4,13073.0,12895.0,12960.0,13107.0,13037.0,13046.0,13057.0,13083.0,12854.0,12581.0,11824.0,11405.0,11302.0,11361.0,11528.0,11746.0,12071.0,12255.0,12021.0,12391.0,12636.0,12629.0,12717.0,12821.0,12446.791666666666,634.1420756435265,11505.857142857143
2021-11-30 15:00:00,13114,15,1,11,334,0,4,13144.0,13073.0,12895.0,12960.0,13107.0,13037.0,13046.0,13057.0,13083.0,12854.0,12581.0,11824.0,11405.0,11302.0,11361.0,11528.0,11746.0,12071.0,12255.0,12021.0,12391.0,12636.0,12629.0,12717.0,12463.333333333334,646.553381680392,11513.27380952381
2021-11-30 16:00:00,13001,16,1,11,334,0,4,13114.0,13144.0,13073.0,12895.0,12960.0,13107.0,13037.0,13046.0,13057.0,13083.0,12854.0,12581.0,11824.0,11405.0,11302.0,11361.0,11528.0,11746.0,12071.0,12255.0,12021.0,12391.0,12636.0,12629.0,12478.833333333334,655.1001693512915,11521.136904761905
2021-11-30 17:00:00,13108,17,1,11,334,0,4,13001.0,13114.0,13144.0,13073.0,12895.0,12960.0,13107.0,13037.0,13046.0,13057.0,13083.0,12854.0,12581.0,11824.0,11405.0,11302.0,11361.0,11528.0,11746.0,12071.0,12255.0,12021.0,12391.0,12636.0,12498.5,667.0004237010838,11528.702380952382
2021-11-30 18:00:00,12905,18,1,11,334,0,4,13108.0,13001.0,13114.0,13144.0,13073.0,12895.0,12960.0,13107.0,13037.0,13046.0,13057.0,13083.0,12854.0,12581.0,11824.0,11405.0,11302.0,11361.0,11528.0,11746.0,12071.0,12255.0,12021.0,12391.0,12519.916666666666,671.6345354993277,11536.154761904761
2021-11-30 19:00:00,12414,19,1,11,334,0,4,12905.0,13108.0,13001.0,13114.0,13144.0,13073.0,12895.0,12960.0,13107.0,13037.0,13046.0,13057.0,13083.0,12854.0,12581.0,11824.0,11405.0,11302.0,11361.0,11528.0,11746.0,12071.0,12255.0,12021.0,12536.291666666666,663.6854597569469,11543.934523809523
2021-11-30 20:00:00,12448,20,1,11,334,0,4,12414.0,12905.0,13108.0,13001.0,13114.0,13144.0,13073.0,12895.0,12960.0,13107.0,13037.0,13046.0,13057.0,13083.0,12854.0,12581.0,11824.0,11405.0,11302.0,11361.0,11528.0,11746.0,12071.0,12255.0,12544.333333333334,661.2939007645864,11551.767857142857
2021-11-30 21:00:00,12134,21,1,11,334,0,4,12448.0,12414.0,12905.0,13108.0,13001.0,13114.0,13144.0,13073.0,12895.0,12960.0,13107.0,13037.0,13046.0,13057.0,13083.0,12854.0,12581.0,11824.0,11405.0,11302.0,11361.0,11528.0,11746.0,12071.0,12546.958333333334,659.4558019383725,11559.363095238095
2021-11-30 22:00:00,11747,22,1,11,334,0,4,12134.0,12448.0,12414.0,12905.0,13108.0,13001.0,13114.0,13144.0,13073.0,12895.0,12960.0,13107.0,13037.0,13046.0,13057.0,13083.0,12854.0,12581.0,11824.0,11405.0,11302.0,11361.0,11528.0,11746.0,12547.0,659.4030238223995,11567.60119047619
2021-11-30 23:00:00,11488,23,1,11,334,0,4,11747.0,12134.0,12448.0,12414.0,12905.0,13108.0,13001.0,13114.0,13144.0,13073.0,12895.0,12960.0,13107.0,13037.0,13046.0,13057.0,13083.0,12854.0,12581.0,11824.0,11405.0,11302.0,11361.0,11528.0,12545.333333333334,662.135456171075,11576.75
2021-12-01 00:00:00,11279,0,2,12,335,0,4,11488.0,11747.0,12134.0,12448.0,12414.0,12905.0,13108.0,13001.0,13114.0,13144.0,13073.0,12895.0,12960.0,13107.0,13037.0,13046.0,13057.0,13083.0,12854.0,12581.0,11824.0,11405.0,11302.0,11361.0,12541.916666666666,668.6915137638185,11586.619047619048
2021-12-01 01:00:00,11190,1,2,12,335,0,4,11279.0,11488.0,11747.0,12134.0,12448.0,12414.0,12905.0,13108.0,13001.0,13114.0,13144.0,13073.0,12895.0,12960.0,13107.0,13037.0,13046.0,13057.0,13083.0,12854.0,12581.0,11824.0,11405.0,11302.0,12537.25,678.0462501860335,11596.345238095239
2021-12-01 02:00:00,11286,2,2,12,335,0,4,11190.0,11279.0,11488.0,11747.0,12134.0,12448.0,12414.0,12905.0,13108.0,13001.0,13114.0,13144.0,13073.0,12895.0,12960.0,13107.0,13037.0,13046.0,13057.0,13083.0,12854.0,12581.0,11824.0,11405.0,12532.291666666666,687.0611946143982,11606.761904761905
2021-12-01 03:00:00,11592,3,2,12,335,0,4,11286.0,11190.0,11279.0,11488.0,11747.0,12134.0,12448.0,12414.0,12905.0,13108.0,13001.0,13114.0,13144.0,13073.0,12895.0,12960.0,13107.0,13037.0,13046.0,13057.0,13083.0,12854.0,12581.0,11824.0,12522.625,698.9883878179835,11617.630952380952
2021-12-01 04:00:00,12308,4,2,12,335,0,4,11592.0,11286.0,11190.0,11279.0,11488.0,11747.0,12134.0,12448.0,12414.0,12905.0,13108.0,13001.0,13114.0,13144.0,13073.0,12895.0,12960.0,13107.0,13037.0,13046.0,13057.0,13083.0,12854.0,12581.0,12511.25,700.2173730815686,11628.202380952382
2021-12-01 05:00:00,12767,5,2,12,335,0,4,12308.0,11592.0,11286.0,11190.0,11279.0,11488.0,11747.0,12134.0,12448.0,12414.0,12905.0,13108.0,13001.0,13114.0,13144.0,13073.0,12895.0,12960.0,13107.0,13037.0,13046.0,13057.0,13083.0,12854.0,12507.625,698.5891255268599,11638.779761904761
2021-12-01 06:00:00,12917,6,2,12,335,0,4,12767.0,12308.0,11592.0,11286.0,11190.0,11279.0,11488.0,11747.0,12134.0,12448.0,12414.0,12905.0,13108.0,13001.0,13114.0,13144.0,13073.0,12895.0,12960.0,13107.0,13037.0,13046.0,13057.0,13083.0,12500.708333333334,693.4475610509932,11649.214285714286
2021-12-01 07:00:00,12802,7,2,12,335,0,4,12917.0,12767.0,12308.0,11592.0,11286.0,11190.0,11279.0,11488.0,11747.0,12134.0,12448.0,12414.0,12905.0,13108.0,13001.0,13114.0,13144.0,13073.0,12895.0,12960.0,13107.0,13037.0,13046.0,13057.0,12490.083333333334,686.4719454457639,11659.386904761905
2021-12-01 08:00:00,12802,8,2,12,335,0,4,12802.0,12917.0,12767.0,12308.0,11592.0,11286.0,11190.0,11279.0,11488.0,11747.0,12134.0,12448.0,12414.0,12905.0,13108.0,13001.0,13114.0,13144.0,13073.0,12895.0,12960.0,13107.0,13037.0,13046.0,12479.916666666666,679.6538068027594,11669.440476190477
2021-12-01 09:00:00,12793,9,2,12,335,0,4,12802.0,12802.0,12917.0,12767.0,12308.0,11592.0,11286.0,11190.0,11279.0,11488.0,11747.0,12134.0,12448.0,12414.0,12905.0,13108.0,13001.0,13114.0,13144.0,13073.0,12895.0,12960.0,13107.0,13037.0,12469.75,672.7481762856626,11679.267857142857
2021-12-01 10:00:00,12787,10,2,12,335,0,4,12793.0,12802.0,12802.0,12917.0,12767.0,12308.0,11592.0,11286.0,11190.0,11279.0,11488.0,11747.0,12134.0,12448.0,12414.0,12905.0,13108.0,13001.0,13114.0,13144.0,13073.0,12895.0,12960.0,13107.0,12456.416666666666,662.6647730559604,11689.255952380952
